day,negative,neutral,positive,total,positive_ratio,negative_ratio,neutral_ratio,date,price,prev_return,rolling_std,return,high_volatility,positive_ratio_lag1,negative_ratio_lag1,neutral_ratio_lag1,total_lag1
2017-08-23,0,6,3,9,0.3333333333333333,0.0,0.6666666666666666,2017-08-23,214.90872192382812,0.0104570446224425,0.0093580607776392,-0.0035853009875672637,0,0.25,0.0,0.75,8.0
2017-08-24,1,8,5,14,0.3571428571428571,0.0714285714285714,0.5714285714285714,2017-08-24,214.40782165527344,-0.0035853009875672,0.0056538374710362,-0.0023307582124667547,0,0.3333333333333333,0.0,0.6666666666666666,9.0
2017-08-25,0,8,6,14,0.4285714285714285,0.0,0.5714285714285714,2017-08-25,214.90872192382812,-0.0023307582124667,0.0055220540523665,0.002336203337581777,0,0.3571428571428571,0.0714285714285714,0.5714285714285714,14.0
2017-08-28,1,3,0,4,0.0,0.25,0.75,2017-08-28,214.9175262451172,0.0023362033375817,0.0055570663531372,4.0967724391327565e-05,0,0.4285714285714285,0.0,0.5714285714285714,14.0
2017-08-29,1,3,1,5,0.2,0.2,0.6,2017-08-29,215.16357421875,4.096772439132757e-05,0.002444930153564,0.001144848342206295,0,0.0,0.25,0.75,4.0
2017-08-30,2,3,0,5,0.0,0.4,0.6,2017-08-30,216.182861328125,0.0011448483422062,0.0026274911513252,0.004737266115214744,0,0.2,0.2,0.6,5.0
2017-08-31,0,2,3,5,0.6,0.0,0.4,2017-08-31,217.48345947265625,0.0047372661152147,0.002482368967388,0.006016194514870454,0,0.0,0.4,0.6,5.0
2017-09-01,0,4,3,7,0.4285714285714285,0.0,0.5714285714285714,2017-09-01,217.79104614257812,0.0060161945148704,0.0025634589570444,0.0014142991410366346,0,0.6,0.0,0.4,5.0
2017-09-05,0,6,0,6,0.0,0.0,1.0,2017-09-05,216.226806640625,0.0014142991410366,0.0051482136973511,-0.007182294817249191,0,0.4285714285714285,0.0,0.5714285714285714,7.0
2017-09-06,2,4,2,8,0.25,0.25,0.5,2017-09-06,216.9649658203125,-0.0071822948172491,0.0052384743377341,0.00341381899476656,0,0.0,0.0,1.0,6.0
2017-09-07,1,8,3,12,0.25,0.0833333333333333,0.6666666666666666,2017-09-07,216.93861389160156,0.0034138189947665,0.0049734795461888,-0.00012145706847788151,0,0.25,0.25,0.5,8.0
2017-09-08,0,6,2,8,0.25,0.0,0.75,2017-09-08,216.68374633789065,-0.0001214570684778,0.003999048876482,-0.0011748371999752427,0,0.25,0.0833333333333333,0.6666666666666666,12.0
2017-09-11,0,1,0,1,0.0,0.0,1.0,2017-09-11,218.9949188232422,-0.0011748371999752,0.0065598284547442,0.010666109130989199,1,0.25,0.0,0.75,8.0
2017-09-12,1,2,2,5,0.4,0.2,0.4,2017-09-12,219.7330780029297,0.0106661091309891,0.0046363818726104,0.0033706680668845745,0,0.0,0.0,1.0,1.0
2017-09-13,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,2017-09-13,219.8385467529297,0.0033706680668845,0.0047905247442933,0.00047998576708874197,0,0.4,0.2,0.4,5.0
2017-09-14,1,8,4,13,0.3076923076923077,0.0769230769230769,0.6153846153846154,2017-09-14,219.76820373535156,0.0004799857670887,0.0048199083082798,-0.0003199758123273444,0,0.0,0.3333333333333333,0.6666666666666666,3.0
2017-09-15,5,5,4,14,0.2857142857142857,0.3571428571428571,0.3571428571428571,2017-09-15,220.06407165527344,-0.0003199758123273,0.0044428359902385,0.0013462726404140923,0,0.3076923076923077,0.0769230769230769,0.6153846153846154,13.0
2017-09-18,0,4,1,5,0.2,0.0,0.8,2017-09-18,220.53211975097656,0.001346272640414,0.0014334837037498,0.0021268719249925017,0,0.2857142857142857,0.3571428571428571,0.3571428571428571,14.0
2017-09-19,0,3,5,8,0.625,0.0,0.375,2017-09-19,220.7528839111328,0.0021268719249925,0.0009186588300964,0.0010010521841694597,0,0.2,0.0,0.8,5.0
2017-09-20,2,17,6,25,0.24,0.08,0.68,2017-09-20,220.83238220214844,0.0010010521841694,0.0009346593027954,0.00036012345391434053,0,0.625,0.0,0.375,8.0
2017-09-21,0,9,0,9,0.0,0.0,1.0,2017-09-21,220.24066162109375,0.0003601234539143,0.0018519519980263,-0.002679500964279047,0,0.24,0.08,0.68,25.0
2017-09-22,1,7,2,10,0.2,0.1,0.7,2017-09-22,220.28480529785156,-0.002679500964279,0.0017798644189575,0.00020043381831902352,0,0.0,0.0,1.0,9.0
2017-09-25,1,6,1,8,0.125,0.125,0.75,2017-09-25,219.83445739746097,0.000200433818319,0.0016225918431658,-0.0020443893067507712,0,0.2,0.1,0.7,10.0
2017-09-26,2,14,5,21,0.238095238095238,0.0952380952380952,0.6666666666666666,2017-09-26,219.96694946289065,-0.0020443893067507,0.0015294374480561,0.0006026901651279282,0,0.125,0.125,0.75,8.0
2017-09-27,0,6,6,12,0.5,0.0,0.5,2017-09-27,220.8235626220703,0.0006026901651279,0.002594607296599,0.0038942812148430317,0,0.238095238095238,0.0952380952380952,0.6666666666666666,21.0
2017-09-28,1,4,3,8,0.375,0.125,0.5,2017-09-28,221.08848571777344,0.003894281214843,0.002134183875634,0.0011997048347440753,0,0.5,0.0,0.5,12.0
2017-09-29,2,5,5,12,0.4166666666666667,0.1666666666666666,0.4166666666666667,2017-09-29,221.8656005859375,0.001199704834744,0.0024097974756901,0.0035149495263904207,0,0.375,0.125,0.5,8.0
2017-10-02,0,1,1,2,0.5,0.0,0.5,2017-10-02,222.8282012939453,0.0035149495263904,0.0016900269559164,0.004338665865576408,0,0.4166666666666667,0.1666666666666666,0.4166666666666667,12.0
2017-10-03,0,1,3,4,0.75,0.0,0.25,2017-10-03,223.30511474609375,0.0043386658655764,0.0013072475758543,0.0021402742084666304,0,0.5,0.0,0.5,2.0
2017-10-04,0,9,4,13,0.3076923076923077,0.0,0.6923076923076923,2017-10-04,223.570068359375,0.0021402742084666,0.0014100857649144,0.001186509380147971,0,0.75,0.0,0.25,4.0
2017-10-05,1,8,1,10,0.1,0.1,0.8,2017-10-05,224.89474487304688,0.0011865093801479,0.0018543660934903,0.005925106716622386,0,0.3076923076923077,0.0,0.6923076923076923,13.0
2017-10-06,0,3,0,3,0.0,0.0,1.0,2017-10-06,224.63864135742188,0.0059251067166223,0.0027480399713362,-0.0011387705647349922,0,0.1,0.1,0.8,10.0
2017-10-09,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,2017-10-09,224.26768493652344,-0.0011387705647349,0.0030318440623503,-0.0016513473312377291,0,0.0,0.0,1.0,3.0
2017-10-10,1,6,3,10,0.3,0.1,0.6,2017-10-10,224.85939025878903,-0.0016513473312377,0.0030745540440704,0.002638388684633952,0,0.0,0.3333333333333333,0.6666666666666666,3.0
2017-10-11,0,10,5,15,0.3333333333333333,0.0,0.6666666666666666,2017-10-11,225.2126617431641,0.0026383886846339,0.0030729387997426,0.0015710773028800862,0,0.3,0.1,0.6,10.0
2017-10-12,1,8,3,12,0.25,0.0833333333333333,0.6666666666666666,2017-10-12,224.87709045410156,0.00157107730288,0.0019794118307527,-0.0014900196395051246,0,0.3333333333333333,0.0,0.6666666666666666,15.0
2017-10-13,2,6,4,12,0.3333333333333333,0.1666666666666666,0.5,2017-10-13,225.1507873535156,-0.0014900196395051,0.0019244079588562,0.0012170955203187894,0,0.25,0.0833333333333333,0.6666666666666666,12.0
2017-10-16,0,5,4,9,0.4444444444444444,0.0,0.5555555555555556,2017-10-16,225.4510803222656,0.0012170955203187,0.0015292602669498,0.0013337415883805104,0,0.3333333333333333,0.1666666666666666,0.5,12.0
2017-10-17,1,6,2,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,2017-10-17,225.6100311279297,0.0013337415883805,0.0012468645481819,0.0007050345708563555,0,0.4444444444444444,0.0,0.5555555555555556,9.0
2017-10-18,1,13,3,17,0.1764705882352941,0.0588235294117647,0.7647058823529411,2017-10-18,225.830810546875,0.0007050345708563,0.0011649748087474,0.000978588663994806,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,9.0
2017-10-19,1,5,1,7,0.1428571428571428,0.1428571428571428,0.7142857142857143,2017-10-19,225.89259338378903,0.0009785886639948,0.0004258103670432,0.00027358019379386533,0,0.1764705882352941,0.0588235294117647,0.7647058823529411,17.0
2017-10-20,0,7,4,11,0.3636363636363636,0.0,0.6363636363636364,2017-10-20,227.058349609375,0.0002735801937938,0.0019783168382847,0.005160665996717162,0,0.1428571428571428,0.1428571428571428,0.7142857142857143,7.0
2017-10-23,1,1,2,4,0.5,0.25,0.25,2017-10-23,226.17527770996097,0.0051606659967171,0.0032094745439519,-0.003889184876633034,0,0.3636363636363636,0.0,0.6363636363636364,11.0
